borvidek,index,n_members,mean,p10,p50,p90,std
Szekszárdi,winkler_gdd,14,1776.1549,1751.2189697265626,1770.6099243164062,1802.2479125976563,32.295296
Tokaji,cool_night_index,14,11.566832,11.432320022583008,11.60261869430542,11.714751815795898,0.153034
Tokaji,extreme_heat_days_t38,14,0.34285715,0.11500000283122062,0.29999999701976776,0.5350000083446503,0.23603873
Tokaji,growing_season_precip,14,417.054,385.39698486328126,414.3625793457031,449.6125122070313,27.815008
Tokaji,hargreaves_pet,14,796.24835,788.7024597167969,796.3128051757812,802.0681457519531,6.9815636
Tokaji,heat_days_t35,14,3.1107142,2.3000000953674316,2.950000047683716,4.129999971389771,0.9305041
Tokaji,huglin_index,14,2158.6023,2113.373193359375,2157.327392578125,2196.404052734375,34.684097
Tokaji,last_spring_frost_doy,14,88.86428,83.96500015258789,88.72500228881836,94.0999984741211,4.2456503
Tokaji,p_minus_pet,14,-379.19434,-411.14072570800784,-379.1829071044922,-348.16090393066406,30.384626
Tokaji,spring_frost_days,14,12.335714,10.364999866485595,12.599999904632568,13.469999885559082,1.2219827
Tokaji,winkler_gdd,14,1620.8767,1590.4120849609376,1619.1324462890625,1654.1522094726563,29.394941
Tolnai,cool_night_index,14,11.623296,11.469718933105469,11.615092754364014,11.767242431640625,0.21220718
Tolnai,extreme_heat_days_t38,14,1.175,0.4649999916553497,1.175000011920929,2.074999952316285,0.6069311
Tolnai,growing_season_precip,14,405.9153,365.22064819335935,405.802001953125,435.45037536621095,28.436985
Tolnai,hargreaves_pet,14,864.69525,857.9944152832031,863.1147766113281,872.5661926269531,7.004674
Tolnai,heat_days_t35,14,7.321429,5.659999990463257,6.674999952316284,9.46999979019165,1.8995663
Tolnai,huglin_index,14,2297.2144,2258.548828125,2296.1982421875,2337.3438720703125,38.656563
Tolnai,last_spring_frost_doy,14,87.442856,83.39499893188477,88.07500076293945,91.05499801635742,3.1172502
Tolnai,p_minus_pet,14,-458.77994,-491.2587371826172,-454.3882598876953,-425.3258911132812,30.917849
Tolnai,spring_frost_days,14,11.05,9.799999618530274,10.924999713897705,12.290000152587892,1.1786565
Tolnai,winkler_gdd,14,1732.6649,1703.99814453125,1730.5932006835938,1759.0885131835937,32.115135
Villányi,cool_night_index,14,12.236867,12.012069511413575,12.242366790771484,12.447734165191651,0.23942564
Villányi,extreme_heat_days_t38,14,0.8678571,0.21500000208616257,0.949999988079071,1.6349999666213995,0.5648714
Villányi,growing_season_precip,14,436.5925,404.8574951171875,437.4814453125,468.9571258544922,26.860147
Villányi,hargreaves_pet,14,862.9134,856.2467895507813,862.3215942382812,868.8704223632812,6.8151145
Villányi,heat_days_t35,14,7.2464285,5.415000009536743,6.775000095367432,9.150000190734865,1.9995638
Villányi,huglin_index,14,2290.7214,2260.7236572265624,2287.300537109375,2326.71865234375,37.268448
Villányi,last_spring_frost_doy,14,90.11428,86.3499984741211,90.05000305175781,94.77499847412109,3.565994
Villányi,p_minus_pet,14,-426.3209,-449.3991302490234,-425.6376647949219,-395.6706939697266,28.928434
Villányi,spring_frost_days,14,11.682143,10.224999618530273,11.824999809265137,12.675,1.2879034
Villányi,winkler_gdd,14,1748.1625,1728.5828491210937,1743.7709350585938,1776.0329833984374,32.521168
Zalai,cool_night_index,14,11.432565,11.235950565338134,11.41586971282959,11.664377021789551,0.22367315
Zalai,extreme_heat_days_t38,14,0.55,0.15000000596046448,0.6000000238418579,0.8200000166893007,0.39758888
Zalai,growing_season_precip,14,474.5007,431.86138610839845,474.7242126464844,512.2779907226562,32.09515
Zalai,hargreaves_pet,14,824.3429,818.048193359375,821.9121704101562,833.2960876464844,6.726806
Zalai,heat_days_t35,14,4.0464287,2.799999952316284,3.725000023841858,5.4550000667572025,1.3470001
Zalai,huglin_index,14,2151.0122,2111.0702880859376,2145.099609375,2194.2530029296877,36.4853
Zalai,last_spring_frost_doy,14,87.975,82.19499740600585,89.07500076293945,91.19500122070312,4.310219
Zalai,p_minus_pet,14,-349.84222,-389.40923767089845,-346.7734069824219,-312.81138305664064,34.229515
Zalai,spring_frost_days,14,10.1285715,8.825000381469726,10.350000381469727,11.134999847412109,1.0974997
Zalai,winkler_gdd,14,1617.6744,1586.751123046875,1612.6331176757812,1646.9789306640625,30.954365
